w1_num,w1_cpu,w1_mem,w2_num,w2_cpu,w2_mem,w3_num,w3_cpu,w3_mem,w4_num,w4_cpu,w4_mem,time,nr_query_cols,nr_query_conds,nr_data_cols,nr_data_rows,nr_users
1,5,4,1,4,3,3,1,2,0,1,2,69.975636573,5,4,25,1000000,4
2,5,4,1,4,3,3,1,2,0,1,2,74.961090326,5,4,25,1000000,4
3,5,4,1,4,3,3,1,2,0,1,2,53.435355309,5,4,25,1000000,4
0,6,4,1,4,3,3,1,2,0,1,2,79.147774851,5,4,25,1000000,4
1,6,4,1,4,3,3,1,2,0,1,2,73.604990987,5,4,25,1000000,4
2,6,4,1,4,3,3,1,2,0,1,2,55.038629581,5,4,25,1000000,4
3,6,4,1,4,3,3,1,2,0,1,2,57.984557371,5,4,25,1000000,4
0,5,4,2,4,3,3,1,2,0,1,2,74.9154953,5,4,25,1000000,4
1,5,4,2,4,3,3,1,2,0,1,2,73.009510328,5,4,25,1000000,4
2,5,4,2,4,3,3,1,2,0,1,2,69.757030435,5,4,25,1000000,4
3,5,4,2,4,3,3,1,2,0,1,2,66.815188144,5,4,25,1000000,4
0,6,4,2,4,3,3,1,2,0,1,2,70.089641436,5,4,25,1000000,4
1,6,4,2,4,3,3,1,2,0,1,2,68.720172094,5,4,25,1000000,4
2,6,4,2,4,3,3,1,2,0,1,2,52.134105648,5,4,25,1000000,4
3,6,4,2,4,3,3,1,2,0,1,2,53.8141144,5,4,25,1000000,4
0,5,4,3,4,3,3,1,2,0,1,2,57.00504501,5,4,25,1000000,4
1,5,4,3,4,3,3,1,2,0,1,2,62.774220184,5,4,25,1000000,4
2,5,4,3,4,3,3,1,2,0,1,2,65.577675917,5,4,25,1000000,4
3,5,4,3,4,3,3,1,2,0,1,2,64.436352615,5,4,25,1000000,4
0,6,4,3,4,3,3,1,2,0,1,2,65.266677084,5,4,25,1000000,4
1,6,4,3,4,3,3,1,2,0,1,2,62.233042742,5,4,25,1000000,4
2,6,4,3,4,3,3,1,2,0,1,2,67.572626732,5,4,25,1000000,4
3,6,4,3,4,3,3,1,2,0,1,2,63.319164689,5,4,25,1000000,4
1,5,4,0,3,3,0,2,2,0,1,2,37.737770033,5,4,25,1000000,4
2,5,4,0,3,3,0,2,2,0,1,2,40.747735271,5,4,25,1000000,4
3,5,4,0,3,3,0,2,2,0,1,2,38.915918316,5,4,25,1000000,4
1,6,4,0,3,3,0,2,2,0,1,2,41.299137855,5,4,25,1000000,4
2,6,4,0,3,3,0,2,2,0,1,2,37.521853807,5,4,25,1000000,4
3,6,4,0,3,3,0,2,2,0,1,2,37.958993929,5,4,25,1000000,4
0,5,4,1,3,3,0,2,2,0,1,2,37.600006662,5,4,25,1000000,4
1,5,4,1,3,3,0,2,2,0,1,2,41.041297891,5,4,25,1000000,4
2,5,4,1,3,3,0,2,2,0,1,2,40.349751239,5,4,25,1000000,4
3,5,4,1,3,3,0,2,2,0,1,2,38.247664655,5,4,25,1000000,4
0,6,4,1,3,3,0,2,2,0,1,2,38.16148869,5,4,25,1000000,4
1,6,4,1,3,3,0,2,2,0,1,2,38.140274682,5,4,25,1000000,4
2,6,4,1,3,3,0,2,2,0,1,2,39.992087259,5,4,25,1000000,4
3,6,4,1,3,3,0,2,2,0,1,2,38.904524168,5,4,25,1000000,4
0,5,4,2,3,3,0,2,2,0,1,2,39.116602001,5,4,25,1000000,4
1,5,4,2,3,3,0,2,2,0,1,2,39.282110716,5,4,25,1000000,4
2,5,4,2,3,3,0,2,2,0,1,2,40.221640169,5,4,25,1000000,4
3,5,4,2,3,3,0,2,2,0,1,2,37.817116125,5,4,25,1000000,4
0,6,4,2,3,3,0,2,2,0,1,2,38.830349744,5,4,25,1000000,4
1,6,4,2,3,3,0,2,2,0,1,2,37.630460525,5,4,25,1000000,4
2,6,4,2,3,3,0,2,2,0,1,2,39.086166708,5,4,25,1000000,4
3,6,4,2,3,3,0,2,2,0,1,2,38.526766333,5,4,25,1000000,4
0,5,4,3,3,3,0,2,2,0,1,2,38.795897244,5,4,25,1000000,4
1,5,4,3,3,3,0,2,2,0,1,2,38.980386637,5,4,25,1000000,4
2,5,4,3,3,3,0,2,2,0,1,2,42.029197432,5,4,25,1000000,4
3,5,4,3,3,3,0,2,2,0,1,2,39.741921608,5,4,25,1000000,4
0,6,4,3,3,3,0,2,2,0,1,2,40.668585758,5,4,25,1000000,4
1,6,4,3,3,3,0,2,2,0,1,2,38.086205263,5,4,25,1000000,4
2,6,4,3,3,3,0,2,2,0,1,2,36.144243238,5,4,25,1000000,4
3,6,4,3,3,3,0,2,2,0,1,2,38.659742389,5,4,25,1000000,4
1,5,4,0,4,3,0,2,2,0,1,2,38.646783305,5,4,25,1000000,4
2,5,4,0,4,3,0,2,2,0,1,2,39.324331296,5,4,25,1000000,4
3,5,4,0,4,3,0,2,2,0,1,2,40.008401367,5,4,25,1000000,4
1,6,4,0,4,3,0,2,2,0,1,2,39.05610722,5,4,25,1000000,4
2,6,4,0,4,3,0,2,2,0,1,2,41.341426329,5,4,25,1000000,4
3,6,4,0,4,3,0,2,2,0,1,2,44.12489107,5,4,25,1000000,4
0,5,4,1,4,3,0,2,2,0,1,2,39.113644401,5,4,25,1000000,4
1,5,4,1,4,3,0,2,2,0,1,2,38.453930233,5,4,25,1000000,4
2,5,4,1,4,3,0,2,2,0,1,2,37.433598123,5,4,25,1000000,4
3,5,4,1,4,3,0,2,2,0,1,2,37.970017817,5,4,25,1000000,4
0,6,4,1,4,3,0,2,2,0,1,2,38.607169132,5,4,25,1000000,4
1,6,4,1,4,3,0,2,2,0,1,2,41.070788701,5,4,25,1000000,4
2,6,4,1,4,3,0,2,2,0,1,2,40.001410144,5,4,25,1000000,4
3,6,4,1,4,3,0,2,2,0,1,2,38.219498508,5,4,25,1000000,4
0,5,4,2,4,3,0,2,2,0,1,2,37.816992542,5,4,25,1000000,4
1,5,4,2,4,3,0,2,2,0,1,2,40.39883661,5,4,25,1000000,4
2,5,4,2,4,3,0,2,2,0,1,2,42.013870504,5,4,25,1000000,4
3,5,4,2,4,3,0,2,2,0,1,2,41.116241517,5,4,25,1000000,4
0,6,4,2,4,3,0,2,2,0,1,2,39.90566618,5,4,25,1000000,4
1,6,4,2,4,3,0,2,2,0,1,2,40.027324879,5,4,25,1000000,4
2,6,4,2,4,3,0,2,2,0,1,2,39.512655189,5,4,25,1000000,4
3,6,4,2,4,3,0,2,2,0,1,2,37.250554941,5,4,25,1000000,4
0,5,4,3,4,3,0,2,2,0,1,2,40.57563537,5,4,25,1000000,4
1,5,4,3,4,3,0,2,2,0,1,2,39.189513196,5,4,25,1000000,4
2,5,4,3,4,3,0,2,2,0,1,2,37.637449373,5,4,25,1000000,4
3,5,4,3,4,3,0,2,2,0,1,2,42.22749505,5,4,25,1000000,4
0,6,4,3,4,3,0,2,2,0,1,2,38.567293973,5,4,25,1000000,4
1,6,4,3,4,3,0,2,2,0,1,2,38.551490163,5,4,25,1000000,4
2,6,4,3,4,3,0,2,2,0,1,2,41.714062726,5,4,25,1000000,4
3,6,4,3,4,3,0,2,2,0,1,2,40.267241483,5,4,25,1000000,4
0,5,4,0,3,3,1,2,2,0,1,2,85.384810791,5,4,25,1000000,4
1,5,4,0,3,3,1,2,2,0,1,2,60.637266176,5,4,25,1000000,4
2,5,4,0,3,3,1,2,2,0,1,2,77.08443148,5,4,25,1000000,4
3,5,4,0,3,3,1,2,2,0,1,2,82.04100756,5,4,25,1000000,4
0,6,4,0,3,3,1,2,2,0,1,2,64.605030711,5,4,25,1000000,4
1,6,4,0,3,3,1,2,2,0,1,2,65.226648091,5,4,25,1000000,4
2,6,4,0,3,3,1,2,2,0,1,2,59.41590844,5,4,25,1000000,4
3,6,4,0,3,3,1,2,2,0,1,2,76.16200541,5,4,25,1000000,4
0,5,4,1,3,3,1,2,2,0,1,2,77.675346836,5,4,25,1000000,4
1,5,4,1,3,3,1,2,2,0,1,2,54.096750001,5,4,25,1000000,4
2,5,4,1,3,3,1,2,2,0,1,2,63.459912042,5,4,25,1000000,4
3,5,4,1,3,3,1,2,2,0,1,2,54.607518366,5,4,25,1000000,4
0,6,4,1,3,3,1,2,2,0,1,2,91.055496362,5,4,25,1000000,4
1,6,4,1,3,3,1,2,2,0,1,2,55.192539019,5,4,25,1000000,4
2,6,4,1,3,3,1,2,2,0,1,2,52.043945908,5,4,25,1000000,4
3,6,4,1,3,3,1,2,2,0,1,2,58.449987957,5,4,25,1000000,4
0,5,4,2,3,3,1,2,2,0,1,2,60.415309553,5,4,25,1000000,4
1,5,4,2,3,3,1,2,2,0,1,2,62.089172126,5,4,25,1000000,4
2,5,4,2,3,3,1,2,2,0,1,2,62.002922554,5,4,25,1000000,4
3,5,4,2,3,3,1,2,2,0,1,2,66.618511995,5,4,25,1000000,4
0,6,4,2,3,3,1,2,2,0,1,2,62.978185813,5,4,25,1000000,4
1,6,4,2,3,3,1,2,2,0,1,2,76.830637164,5,4,25,1000000,4
2,6,4,2,3,3,1,2,2,0,1,2,69.09165531,5,4,25,1000000,4
3,6,4,2,3,3,1,2,2,0,1,2,63.669316399,5,4,25,1000000,4
0,5,4,3,3,3,1,2,2,0,1,2,64.501652369,5,4,25,1000000,4
1,5,4,3,3,3,1,2,2,0,1,2,42.834448359,5,4,25,1000000,4
2,5,4,3,3,3,1,2,2,0,1,2,59.308154208,5,4,25,1000000,4
3,5,4,3,3,3,1,2,2,0,1,2,55.025067692,5,4,25,1000000,4
0,6,4,3,3,3,1,2,2,0,1,2,57.154649677,5,4,25,1000000,4
1,6,4,3,3,3,1,2,2,0,1,2,69.029488543,5,4,25,1000000,4
2,6,4,3,3,3,1,2,2,0,1,2,60.508618218,5,4,25,1000000,4
3,6,4,3,3,3,1,2,2,0,1,2,57.717366592,5,4,25,1000000,4
0,5,4,0,4,3,1,2,2,0,1,2,98.628081398,5,4,25,1000000,4
1,5,4,0,4,3,1,2,2,0,1,2,83.941956114,5,4,25,1000000,4
2,5,4,0,4,3,1,2,2,0,1,2,77.961791794,5,4,25,1000000,4
3,5,4,0,4,3,1,2,2,0,1,2,64.960058312,5,4,25,1000000,4
0,6,4,0,4,3,1,2,2,0,1,2,86.034441613,5,4,25,1000000,4
1,5,4,0,3,3,0,1,2,0,1,2,38.472478782,6,5,25,1000000,5
2,5,4,0,3,3,0,1,2,0,1,2,40.014523405,6,5,25,1000000,5
3,5,4,0,3,3,0,1,2,0,1,2,39.120382206,6,5,25,1000000,5
1,6,4,0,3,3,0,1,2,0,1,2,39.606917187,6,5,25,1000000,5
2,6,4,0,3,3,0,1,2,0,1,2,41.443975543,6,5,25,1000000,5
3,6,4,0,3,3,0,1,2,0,1,2,39.500718652,6,5,25,1000000,5
0,5,4,1,3,3,0,1,2,0,1,2,40.83328543,6,5,25,1000000,5
1,5,4,1,3,3,0,1,2,0,1,2,39.236350543,6,5,25,1000000,5
2,5,4,1,3,3,0,1,2,0,1,2,37.767160101,6,5,25,1000000,5
3,5,4,1,3,3,0,1,2,0,1,2,39.63158913,6,5,25,1000000,5
0,6,4,1,3,3,0,1,2,0,1,2,38.21358447,6,5,25,1000000,5
1,6,4,1,3,3,0,1,2,0,1,2,40.243808608,6,5,25,1000000,5
2,6,4,1,3,3,0,1,2,0,1,2,39.023901291,6,5,25,1000000,5
3,6,4,1,3,3,0,1,2,0,1,2,41.256365603,6,5,25,1000000,5
0,5,4,2,3,3,0,1,2,0,1,2,36.569802552,6,5,25,1000000,5
1,5,4,2,3,3,0,1,2,0,1,2,38.821635912,6,5,25,1000000,5
2,5,4,2,3,3,0,1,2,0,1,2,38.228348764,6,5,25,1000000,5
3,5,4,2,3,3,0,1,2,0,1,2,39.923275071,6,5,25,1000000,5
0,6,4,2,3,3,0,1,2,0,1,2,40.880921352,6,5,25,1000000,5
1,6,4,2,3,3,0,1,2,0,1,2,38.398958963,6,5,25,1000000,5
2,6,4,2,3,3,0,1,2,0,1,2,41.589894156,6,5,25,1000000,5
3,6,4,2,3,3,0,1,2,0,1,2,39.24087634,6,5,25,1000000,5
0,5,4,3,3,3,0,1,2,0,1,2,39.406740057,6,5,25,1000000,5
1,5,4,3,3,3,0,1,2,0,1,2,38.901170878,6,5,25,1000000,5
2,5,4,3,3,3,0,1,2,0,1,2,40.627142865,6,5,25,1000000,5
3,5,4,3,3,3,0,1,2,0,1,2,42.640000787,6,5,25,1000000,5
0,6,4,3,3,3,0,1,2,0,1,2,41.565046459,6,5,25,1000000,5
1,6,4,3,3,3,0,1,2,0,1,2,38.125489001,6,5,25,1000000,5
2,6,4,3,3,3,0,1,2,0,1,2,38.633003451,6,5,25,1000000,5
3,6,4,3,3,3,0,1,2,0,1,2,31.517500905,6,5,25,1000000,5
1,5,4,0,4,3,0,1,2,0,1,2,47.954021266,6,5,25,1000000,5
2,5,4,0,4,3,0,1,2,0,1,2,37.589417647,6,5,25,1000000,5
3,5,4,0,4,3,0,1,2,0,1,2,41.123705998,6,5,25,1000000,5
1,6,4,0,4,3,0,1,2,0,1,2,38.248901738,6,5,25,1000000,5
2,6,4,0,4,3,0,1,2,0,1,2,37.411167253,6,5,25,1000000,5
3,6,4,0,4,3,0,1,2,0,1,2,38.528136262,6,5,25,1000000,5
0,5,4,1,4,3,0,1,2,0,1,2,41.069059945,6,5,25,1000000,5
1,5,4,1,4,3,0,1,2,0,1,2,40.679282244,6,5,25,1000000,5
2,5,4,1,4,3,0,1,2,0,1,2,40.681845388,6,5,25,1000000,5
3,5,4,1,4,3,0,1,2,0,1,2,42.53569982,6,5,25,1000000,5
0,6,4,1,4,3,0,1,2,0,1,2,38.871013341,6,5,25,1000000,5
1,6,4,1,4,3,0,1,2,0,1,2,38.785200977,6,5,25,1000000,5
2,6,4,1,4,3,0,1,2,0,1,2,38.152538756,6,5,25,1000000,5
3,6,4,1,4,3,0,1,2,0,1,2,39.015351812,6,5,25,1000000,5
0,5,4,2,4,3,0,1,2,0,1,2,38.978505096,6,5,25,1000000,5
1,5,4,2,4,3,0,1,2,0,1,2,39.655611894,6,5,25,1000000,5
2,5,4,2,4,3,0,1,2,0,1,2,39.918609132,6,5,25,1000000,5
3,5,4,2,4,3,0,1,2,0,1,2,38.735319934,6,5,25,1000000,5
0,6,4,2,4,3,0,1,2,0,1,2,40.535280673,6,5,25,1000000,5
1,6,4,2,4,3,0,1,2,0,1,2,40.454131577,6,5,25,1000000,5
2,6,4,2,4,3,0,1,2,0,1,2,37.72953505,6,5,25,1000000,5
3,6,4,2,4,3,0,1,2,0,1,2,40.027771069,6,5,25,1000000,5
0,5,4,3,4,3,0,1,2,0,1,2,38.455135549,6,5,25,1000000,5
1,5,4,3,4,3,0,1,2,0,1,2,36.854500697,6,5,25,1000000,5
2,5,4,3,4,3,0,1,2,0,1,2,39.110547252,6,5,25,1000000,5
3,5,4,3,4,3,0,1,2,0,1,2,39.553644107,6,5,25,1000000,5
0,6,4,3,4,3,0,1,2,0,1,2,38.003908641,6,5,25,1000000,5
1,6,4,3,4,3,0,1,2,0,1,2,43.106379339,6,5,25,1000000,5
2,6,4,3,4,3,0,1,2,0,1,2,41.029491698,6,5,25,1000000,5
3,6,4,3,4,3,0,1,2,0,1,2,41.181595337,6,5,25,1000000,5
0,5,4,0,3,3,1,1,2,0,1,2,60.037659897,6,5,25,1000000,5
1,5,4,0,3,3,1,1,2,0,1,2,56.753852686,6,5,25,1000000,5
2,5,4,0,3,3,1,1,2,0,1,2,85.885962339,6,5,25,1000000,5
3,5,4,0,3,3,1,1,2,0,1,2,55.551842908,6,5,25,1000000,5
0,6,4,0,3,3,1,1,2,0,1,2,89.618900147,6,5,25,1000000,5
1,6,4,0,3,3,1,1,2,0,1,2,67.747332533,6,5,25,1000000,5
2,6,4,0,3,3,1,1,2,0,1,2,76.32568108,6,5,25,1000000,5
3,6,4,0,3,3,1,1,2,0,1,2,54.200657938,6,5,25,1000000,5
0,5,4,1,3,3,1,1,2,0,1,2,71.995337287,6,5,25,1000000,5
1,5,4,1,3,3,1,1,2,0,1,2,57.25413161,6,5,25,1000000,5
2,5,4,1,3,3,1,1,2,0,1,2,61.197484181,6,5,25,1000000,5
3,5,4,1,3,3,1,1,2,0,1,2,70.090325862,6,5,25,1000000,5
0,6,4,1,3,3,1,1,2,0,1,2,63.488206426,6,5,25,1000000,5
1,6,4,1,3,3,1,1,2,0,1,2,64.578759923,6,5,25,1000000,5
2,6,4,1,3,3,1,1,2,0,1,2,59.234171982,6,5,25,1000000,5
3,6,4,1,3,3,1,1,2,0,1,2,58.469582745,6,5,25,1000000,5
0,5,4,2,3,3,1,1,2,0,1,2,49.923529972,6,5,25,1000000,5
1,5,4,2,3,3,1,1,2,0,1,2,72.314009007,6,5,25,1000000,5
2,5,4,2,3,3,1,1,2,0,1,2,64.437661481,6,5,25,1000000,5
3,5,4,2,3,3,1,1,2,0,1,2,64.188768785,6,5,25,1000000,5
0,6,4,2,3,3,1,1,2,0,1,2,65.619324295,6,5,25,1000000,5
1,6,4,2,3,3,1,1,2,0,1,2,63.538345533,6,5,25,1000000,5
2,6,4,2,3,3,1,1,2,0,1,2,74.36371831700001,6,5,25,1000000,5
3,6,4,2,3,3,1,1,2,0,1,2,55.566890643,6,5,25,1000000,5
0,5,4,3,3,3,1,1,2,0,1,2,61.538348696,6,5,25,1000000,5
1,5,4,3,3,3,1,1,2,0,1,2,67.043035788,6,5,25,1000000,5
2,5,4,3,3,3,1,1,2,0,1,2,59.439482782,6,5,25,1000000,5
3,5,4,3,3,3,1,1,2,0,1,2,56.736302902,6,5,25,1000000,5
0,6,4,3,3,3,1,1,2,0,1,2,58.072697244,6,5,25,1000000,5
1,6,4,3,3,3,1,1,2,0,1,2,69.648975603,6,5,25,1000000,5
2,6,4,3,3,3,1,1,2,0,1,2,55.096342525,6,5,25,1000000,5
3,6,4,3,3,3,1,1,2,0,1,2,58.967208174,6,5,25,1000000,5
0,5,4,0,4,3,1,1,2,0,1,2,68.865505634,6,5,25,1000000,5
1,5,4,0,4,3,1,1,2,0,1,2,89.116799807,6,5,25,1000000,5
2,5,4,0,4,3,1,1,2,0,1,2,53.875001447,6,5,25,1000000,5
3,5,4,0,4,3,1,1,2,0,1,2,61.836791266,6,5,25,1000000,5
0,6,4,0,4,3,1,1,2,0,1,2,62.339400528,6,5,25,1000000,5
1,6,4,0,4,3,1,1,2,0,1,2,49.180664309,6,5,25,1000000,5
2,6,4,0,4,3,1,1,2,0,1,2,73.419519556,6,5,25,1000000,5
3,6,4,0,4,3,1,1,2,0,1,2,83.79755399,6,5,25,1000000,5
0,5,4,1,4,3,1,1,2,0,1,2,62.007309973,6,5,25,1000000,5
1,5,4,1,4,3,1,1,2,0,1,2,48.39991438,6,5,25,1000000,5
2,5,4,1,4,3,1,1,2,0,1,2,70.556796788,6,5,25,1000000,5
3,5,4,1,4,3,1,1,2,0,1,2,71.094861208,6,5,25,1000000,5
0,6,4,1,4,3,1,1,2,0,1,2,60.746365559,6,5,25,1000000,5
1,6,4,1,4,3,1,1,2,0,1,2,86.391309111,6,5,25,1000000,5
2,6,4,1,4,3,1,1,2,0,1,2,64.969140425,6,5,25,1000000,5
3,6,4,1,4,3,1,1,2,0,1,2,51.675375276,6,5,25,1000000,5
0,5,4,2,4,3,1,1,2,0,1,2,59.932987752,6,5,25,1000000,5
1,5,4,2,4,3,1,1,2,0,1,2,61.741449807,6,5,25,1000000,5
2,5,4,2,4,3,1,1,2,0,1,2,63.676040868,6,5,25,1000000,5
3,5,4,2,4,3,1,1,2,0,1,2,68.342152238,6,5,25,1000000,5
0,6,4,2,4,3,1,1,2,0,1,2,75.292332661,6,5,25,1000000,5
1,6,4,2,4,3,1,1,2,0,1,2,79.509757234,6,5,25,1000000,5
2,6,4,2,4,3,1,1,2,0,1,2,62.18691172,6,5,25,1000000,5
3,6,4,2,4,3,1,1,2,0,1,2,65.24116799,6,5,25,1000000,5
0,5,4,3,4,3,1,1,2,0,1,2,59.250188279,6,5,25,1000000,5
1,5,4,3,4,3,1,1,2,0,1,2,67.210199546,6,5,25,1000000,5
2,5,4,3,4,3,1,1,2,0,1,2,61.118068476,6,5,25,1000000,5
3,5,4,3,4,3,1,1,2,0,1,2,56.799103369,6,5,25,1000000,5
0,6,4,3,4,3,1,1,2,0,1,2,71.872984295,6,5,25,1000000,5
1,6,4,3,4,3,1,1,2,0,1,2,48.603581373,6,5,25,1000000,5
2,6,4,3,4,3,1,1,2,0,1,2,61.38838445,6,5,25,1000000,5
3,6,4,3,4,3,1,1,2,0,1,2,55.759237795,6,5,25,1000000,5
0,5,4,0,3,3,2,1,2,0,1,2,81.761642702,6,5,25,1000000,5
1,5,4,0,3,3,2,1,2,0,1,2,71.649240259,6,5,25,1000000,5
2,5,4,0,3,3,2,1,2,0,1,2,68.648394702,6,5,25,1000000,5
3,5,4,0,3,3,2,1,2,0,1,2,63.258189114,6,5,25,1000000,5
0,6,4,0,3,3,2,1,2,0,1,2,76.117944247,6,5,25,1000000,5
1,6,4,0,3,3,2,1,2,0,1,2,67.778564376,6,5,25,1000000,5
2,6,4,0,3,3,2,1,2,0,1,2,60.99591322,6,5,25,1000000,5
3,6,4,0,3,3,2,1,2,0,1,2,66.628172566,6,5,25,1000000,5
0,5,4,1,3,3,2,1,2,0,1,2,84.662924539,6,5,25,1000000,5
1,5,4,1,3,3,2,1,2,0,1,2,54.239678276,6,5,25,1000000,5
2,5,4,1,3,3,2,1,2,0,1,2,79.093563066,6,5,25,1000000,5
3,5,4,1,3,3,2,1,2,0,1,2,74.53268676,6,5,25,1000000,5
0,6,4,1,3,3,2,1,2,0,1,2,63.157218197,6,5,25,1000000,5
1,6,4,1,3,3,2,1,2,0,1,2,66.521897112,6,5,25,1000000,5
2,6,4,1,3,3,2,1,2,0,1,2,66.057062767,6,5,25,1000000,5
3,6,4,1,3,3,2,1,2,0,1,2,52.031051855,6,5,25,1000000,5
0,5,4,2,3,3,2,1,2,0,1,2,74.003057092,6,5,25,1000000,5
1,5,4,2,3,3,2,1,2,0,1,2,67.193267719,6,5,25,1000000,5
2,5,4,2,3,3,2,1,2,0,1,2,68.826844643,6,5,25,1000000,5
3,5,4,2,3,3,2,1,2,0,1,2,58.564679714,6,5,25,1000000,5
0,6,4,2,3,3,2,1,2,0,1,2,58.009372057,6,5,25,1000000,5
1,6,4,2,3,3,2,1,2,0,1,2,58.347745731,6,5,25,1000000,5
2,6,4,2,3,3,2,1,2,0,1,2,53.277378184,6,5,25,1000000,5
3,6,4,2,3,3,2,1,2,0,1,2,55.127411501,6,5,25,1000000,5
0,5,4,3,3,3,2,1,2,0,1,2,55.825319767,6,5,25,1000000,5
1,5,4,3,3,3,2,1,2,0,1,2,67.582730079,6,5,25,1000000,5
2,5,4,3,3,3,2,1,2,0,1,2,61.610902483,6,5,25,1000000,5
3,5,4,3,3,3,2,1,2,0,1,2,60.85237677,6,5,25,1000000,5
0,6,4,3,3,3,2,1,2,0,1,2,64.289214352,6,5,25,1000000,5
1,6,4,3,3,3,2,1,2,0,1,2,62.778310187,6,5,25,1000000,5
2,6,4,3,3,3,2,1,2,0,1,2,56.574533721,6,5,25,1000000,5
3,6,4,3,3,3,2,1,2,0,1,2,57.192273959,6,5,25,1000000,5
0,5,4,0,4,3,2,1,2,0,1,2,81.022750458,6,5,25,1000000,5
1,5,4,0,4,3,2,1,2,0,1,2,65.880372345,6,5,25,1000000,5
2,5,4,0,4,3,2,1,2,0,1,2,61.525065969,6,5,25,1000000,5
3,5,4,0,4,3,2,1,2,0,1,2,62.206410584,6,5,25,1000000,5
0,6,4,0,4,3,2,1,2,0,1,2,100.529641117,6,5,25,1000000,5
1,6,4,0,4,3,2,1,2,0,1,2,75.40410563,6,5,25,1000000,5
2,6,4,0,4,3,2,1,2,0,1,2,60.989886006,6,5,25,1000000,5
3,6,4,0,4,3,2,1,2,0,1,2,65.368698904,6,5,25,1000000,5
0,5,4,1,4,3,2,1,2,0,1,2,84.875577826,6,5,25,1000000,5
1,5,4,1,4,3,2,1,2,0,1,2,61.891075399,6,5,25,1000000,5
2,5,4,1,4,3,2,1,2,0,1,2,88.121718221,6,5,25,1000000,5
3,5,4,1,4,3,2,1,2,0,1,2,68.947979536,6,5,25,1000000,5
0,6,4,1,4,3,2,1,2,0,1,2,61.804851812,6,5,25,1000000,5
1,6,4,1,4,3,2,1,2,0,1,2,52.234104757,6,5,25,1000000,5
2,6,4,1,4,3,2,1,2,0,1,2,53.373779904,6,5,25,1000000,5
3,6,4,1,4,3,2,1,2,0,1,2,78.773220193,6,5,25,1000000,5
0,5,4,2,4,3,2,1,2,0,1,2,81.668023231,6,5,25,1000000,5
1,5,4,2,4,3,2,1,2,0,1,2,98.514098166,6,5,25,1000000,5
2,5,4,2,4,3,2,1,2,0,1,2,63.505384676,6,5,25,1000000,5
3,5,4,2,4,3,2,1,2,0,1,2,55.820598157,6,5,25,1000000,5
0,6,4,2,4,3,2,1,2,0,1,2,74.726651396,6,5,25,1000000,5
1,6,4,2,4,3,2,1,2,0,1,2,59.563276372,6,5,25,1000000,5
2,6,4,2,4,3,2,1,2,0,1,2,61.408125699,6,5,25,1000000,5
3,6,4,2,4,3,2,1,2,0,1,2,51.546382737,6,5,25,1000000,5
0,5,4,3,4,3,2,1,2,0,1,2,68.745634134,6,5,25,1000000,5
1,5,4,3,4,3,2,1,2,0,1,2,80.033876437,6,5,25,1000000,5
2,5,4,3,4,3,2,1,2,0,1,2,64.572991578,6,5,25,1000000,5
3,5,4,3,4,3,2,1,2,0,1,2,55.465722552,6,5,25,1000000,5
0,6,4,3,4,3,2,1,2,0,1,2,65.880784202,6,5,25,1000000,5
1,6,4,3,4,3,2,1,2,0,1,2,57.544352016,6,5,25,1000000,5
2,6,4,3,4,3,2,1,2,0,1,2,69.451836285,6,5,25,1000000,5
3,6,4,3,4,3,2,1,2,0,1,2,58.59944142,6,5,25,1000000,5
0,5,4,0,3,3,3,1,2,0,1,2,38.111285121,6,5,25,1000000,5
1,5,4,0,3,3,3,1,2,0,1,2,61.661085939,6,5,25,1000000,5
2,5,4,0,3,3,3,1,2,0,1,2,68.235246116,6,5,25,1000000,5
3,5,4,0,3,3,3,1,2,0,1,2,57.703156458,6,5,25,1000000,5
0,6,4,0,3,3,3,1,2,0,1,2,88.023806001,6,5,25,1000000,5
1,6,4,0,3,3,3,1,2,0,1,2,68.515352984,6,5,25,1000000,5
2,6,4,0,3,3,3,1,2,0,1,2,70.442074525,6,5,25,1000000,5
3,6,4,0,3,3,3,1,2,0,1,2,61.378741593,6,5,25,1000000,5
0,5,4,1,3,3,3,1,2,0,1,2,59.659724561,6,5,25,1000000,5
1,5,4,1,3,3,3,1,2,0,1,2,85.590123693,6,5,25,1000000,5
2,5,4,1,3,3,3,1,2,0,1,2,75.573924604,6,5,25,1000000,5
3,5,4,1,3,3,3,1,2,0,1,2,63.791017609,6,5,25,1000000,5
0,6,4,1,3,3,3,1,2,0,1,2,56.806778684,6,5,25,1000000,5
1,6,4,1,3,3,3,1,2,0,1,2,64.277415474,6,5,25,1000000,5
2,6,4,1,3,3,3,1,2,0,1,2,64.524404712,6,5,25,1000000,5
3,6,4,1,3,3,3,1,2,0,1,2,53.632679299,6,5,25,1000000,5
0,5,4,2,3,3,3,1,2,0,1,2,71.156551327,6,5,25,1000000,5
1,5,4,2,3,3,3,1,2,0,1,2,71.586535364,6,5,25,1000000,5
2,5,4,2,3,3,3,1,2,0,1,2,66.186185728,6,5,25,1000000,5
3,5,4,2,3,3,3,1,2,0,1,2,65.369975908,6,5,25,1000000,5
0,6,4,2,3,3,3,1,2,0,1,2,60.193672043,6,5,25,1000000,5
1,6,4,2,3,3,3,1,2,0,1,2,49.997107819,6,5,25,1000000,5
