time,nr_query_cols,nr_query_conds,nr_data_rows,nr_data_cols,nr_users,tot_cpu,tot_mem
92.11529304,11,10,1000000,25,10,12,10
56.884664188,11,10,1000000,25,10,12,10
46.520812688,11,10,1000000,25,10,12,10
38.985134019,11,10,1000000,25,10,12,10
67.250800741,11,10,1000000,25,10,11,10
52.144877875,11,10,1000000,25,10,11,10
44.429821014,11,10,1000000,25,10,11,10
39.103247104,11,10,1000000,25,10,11,10
67.142074824,11,10,1000000,25,10,12,10
51.058594996,11,10,1000000,25,10,12,10
40.42033294,11,10,1000000,25,10,12,10
37.881968011,11,10,1000000,25,10,12,10
111.530784599,11,10,1000000,25,10,12,10
63.035065336,11,10,1000000,25,10,12,10
48.517283266,11,10,1000000,25,10,12,10
90.205194108,11,10,1000000,25,10,13,10
58.181374627,11,10,1000000,25,10,13,10
45.545863271,11,10,1000000,25,10,13,10
120.103928033,11,10,1000000,25,10,12,10
72.396103079,11,10,1000000,25,10,12,10
50.710156817,11,10,1000000,25,10,12,10
44.027590466,11,10,1000000,25,10,12,10
123.396427801,11,10,1000000,25,10,13,10
63.200978878,11,10,1000000,25,10,13,10
48.001462924,11,10,1000000,25,10,13,10
40.143260377,11,10,1000000,25,10,13,10
77.046846295,11,10,1000000,25,10,12,10
53.407693912,11,10,1000000,25,10,12,10
46.650312789,11,10,1000000,25,10,12,10
40.446070953,11,10,1000000,25,10,12,10
77.454215141,11,10,1000000,25,10,13,10
51.984764475,11,10,1000000,25,10,13,10
43.301257191,11,10,1000000,25,10,13,10
37.447148517,11,10,1000000,25,10,13,10
56.212884302,11,10,1000000,25,10,12,10
49.043814679,11,10,1000000,25,10,12,10
41.216691766,11,10,1000000,25,10,12,10
37.27834766,11,10,1000000,25,10,12,10
57.27458712,11,10,1000000,25,10,13,10
46.407149309,11,10,1000000,25,10,13,10
38.907735524,11,10,1000000,25,10,13,10
35.192534353,11,10,1000000,25,10,13,10
211.257851719,11,10,1000000,25,10,11,10
76.831259652,11,10,1000000,25,10,11,10
57.766370231,11,10,1000000,25,10,11,10
47.616452806,11,10,1000000,25,10,11,10
197.511368579,11,10,1000000,25,10,12,10
75.066996663,11,10,1000000,25,10,12,10
51.56667425,11,10,1000000,25,10,12,10
43.763140707,11,10,1000000,25,10,12,10
104.604246698,11,10,1000000,25,10,11,10
61.675019439,11,10,1000000,25,10,11,10
53.102361475,11,10,1000000,25,10,11,10
42.734698111,11,10,1000000,25,10,11,10
100.428963764,11,10,1000000,25,10,12,10
61.074248033,11,10,1000000,25,10,12,10
48.419242106,11,10,1000000,25,10,12,10
40.385394184,11,10,1000000,25,10,12,10
73.743808975,11,10,1000000,25,10,11,10
53.952934542,11,10,1000000,25,10,11,10
45.52081296,11,10,1000000,25,10,11,10
40.823978917,11,10,1000000,25,10,11,10
77.13897074,11,10,1000000,25,10,12,10
53.785629434,11,10,1000000,25,10,12,10
43.426326809,11,10,1000000,25,10,12,10
37.186272889,11,10,1000000,25,10,12,10
59.819884452,11,10,1000000,25,10,11,10
47.565888739,11,10,1000000,25,10,11,10
42.185292337,11,10,1000000,25,10,11,10
39.757753031,11,10,1000000,25,10,11,10
62.820966025,11,10,1000000,25,10,12,10
48.384141428,11,10,1000000,25,10,12,10
40.157027817,11,10,1000000,25,10,12,10
36.805752776,11,10,1000000,25,10,12,10
200.191958937,11,10,1000000,25,10,12,10
83.394800704,11,10,1000000,25,10,12,10
56.447084715,11,10,1000000,25,10,12,10
46.364382893,11,10,1000000,25,10,12,10
194.809349143,11,10,1000000,25,10,13,10
71.589319314,11,10,1000000,25,10,13,10
50.555809605,11,10,1000000,25,10,13,10
42.018371696,11,10,1000000,25,10,13,10
97.156155496,11,10,1000000,25,10,12,10
61.120958205,11,10,1000000,25,10,12,10
49.846109402,11,10,1000000,25,10,12,10
42.032387972,11,10,1000000,25,10,12,10
86.906900636,11,10,1000000,25,10,13,10
57.823934151,11,10,1000000,25,10,13,10
45.053181778,11,10,1000000,25,10,13,10
39.455922905,11,10,1000000,25,10,13,10
64.793283501,11,10,1000000,25,10,12,10
50.536915045,11,10,1000000,25,10,12,10
43.517527635,11,10,1000000,25,10,12,10
38.230632502,11,10,1000000,25,10,12,10
64.425660091,11,10,1000000,25,10,13,10
50.972036935,11,10,1000000,25,10,13,10
41.503667896,11,10,1000000,25,10,13,10
38.383423479,11,10,1000000,25,10,13,10
51.875207984,11,10,1000000,25,10,12,10
44.255890215,11,10,1000000,25,10,12,10
39.763350709,11,10,1000000,25,10,12,10
37.051064099,11,10,1000000,25,10,12,10
53.996984703,11,10,1000000,25,10,13,10
43.005510093,11,10,1000000,25,10,13,10
37.073041577,11,10,1000000,25,10,13,10
34.602774983,11,10,1000000,25,10,13,10
123.882357732,11,10,1000000,25,10,11,10
68.977939334,11,10,1000000,25,10,11,10
50.113722618,11,10,1000000,25,10,11,10
46.380990402,11,10,1000000,25,10,11,10
122.642482379,11,10,1000000,25,10,12,10
65.616319397,11,10,1000000,25,10,12,10
49.243038392,11,10,1000000,25,10,12,10
40.654363383,11,10,1000000,25,10,12,10
82.984424277,11,10,1000000,25,10,11,10
56.084741475,11,10,1000000,25,10,11,10
48.243689664,11,10,1000000,25,10,11,10
39.996742997,11,10,1000000,25,10,11,10
81.60180404,11,10,1000000,25,10,12,10
55.681360657,11,10,1000000,25,10,12,10
43.063405023,11,10,1000000,25,10,12,10
39.686229507,11,10,1000000,25,10,12,10
65.531210542,11,10,1000000,25,10,11,10
53.951205471,11,10,1000000,25,10,11,10
42.900461082,11,10,1000000,25,10,11,10
36.864940413,11,10,1000000,25,10,11,10
63.698292223,11,10,1000000,25,10,12,10
47.662000392,11,10,1000000,25,10,12,10
40.957034749,11,10,1000000,25,10,12,10
36.698120529,11,10,1000000,25,10,12,10
56.34297872,11,10,1000000,25,10,11,10
45.166863939,11,10,1000000,25,10,11,10
39.905532238,11,10,1000000,25,10,11,10
36.797330624,11,10,1000000,25,10,11,10
54.820561509,11,10,1000000,25,10,12,10
43.306695886,11,10,1000000,25,10,12,10
38.91986346,11,10,1000000,25,10,12,10
122.043419505,11,10,1000000,25,10,12,10
71.901488732,11,10,1000000,25,10,12,10
57.905900865,11,10,1000000,25,10,12,10
48.938223829,11,10,1000000,25,10,12,10
118.167034966,11,10,1000000,25,10,13,10
69.975736872,11,10,1000000,25,10,13,10
48.812809328,11,10,1000000,25,10,13,10
41.943415813,11,10,1000000,25,10,13,10
77.348682734,11,10,1000000,25,10,12,10
58.344260597,11,10,1000000,25,10,12,10
49.245579735,11,10,1000000,25,10,12,10
47.753807456,11,10,1000000,25,10,12,10
88.188673872,11,10,1000000,25,10,13,10
56.058815772,11,10,1000000,25,10,13,10
48.755765421,11,10,1000000,25,10,13,10
39.701551135,11,10,1000000,25,10,13,10
65.741600942,11,10,1000000,25,10,12,10
54.116120689,11,10,1000000,25,10,12,10
47.214669009,11,10,1000000,25,10,12,10
43.959056432,11,10,1000000,25,10,12,10
66.92089420799999,11,10,1000000,25,10,13,10
50.816623744,11,10,1000000,25,10,13,10
61.603214869,11,10,1000000,25,10,13,10
35.060706656,11,10,1000000,25,10,13,10
87.115348415,11,10,1000000,25,10,12,10
78.917026935,11,10,1000000,25,10,12,10
57.062122828,11,10,1000000,25,10,12,10
52.808104669,11,10,1000000,25,10,12,10
93.094407891,11,10,1000000,25,10,13,10
62.353303803,11,10,1000000,25,10,13,10
60.332567423,11,10,1000000,25,10,13,10
93.761147507,11,10,1000000,25,10,11,10
59.869810661,11,10,1000000,25,10,11,10
50.15701702,11,10,1000000,25,10,11,10
43.034410919,11,10,1000000,25,10,11,10
89.268032665,11,10,1000000,25,10,12,10
59.925913543,11,10,1000000,25,10,12,10
45.196623137,11,10,1000000,25,10,12,10
38.725653145,11,10,1000000,25,10,12,10
69.961004293,11,10,1000000,25,10,11,10
53.030648333,11,10,1000000,25,10,11,10
45.250589892,11,10,1000000,25,10,11,10
40.041786118,11,10,1000000,25,10,11,10
70.54587434,11,10,1000000,25,10,12,10
50.417874321,11,10,1000000,25,10,12,10
43.557623966,11,10,1000000,25,10,12,10
37.449754725,11,10,1000000,25,10,12,10
56.130185865,11,10,1000000,25,10,11,10
46.813496077,11,10,1000000,25,10,11,10
41.446265399,11,10,1000000,25,10,11,10
37.912050167,11,10,1000000,25,10,11,10
59.161487388,11,10,1000000,25,10,12,10
45.513126375,11,10,1000000,25,10,12,10
39.138697502,11,10,1000000,25,10,12,10
36.338977066,11,10,1000000,25,10,12,10
49.61870008,11,10,1000000,25,10,11,10
42.112873981,11,10,1000000,25,10,11,10
39.722675958,11,10,1000000,25,10,11,10
37.982878817,11,10,1000000,25,10,11,10
49.742961162,11,10,1000000,25,10,12,10
41.05330483,11,10,1000000,25,10,12,10
37.987122593,11,10,1000000,25,10,12,10
57.744096546,11,10,1000000,25,10,12,10
91.083096874,11,10,1000000,25,10,12,10
63.669460367,11,10,1000000,25,10,12,10
48.586534423,11,10,1000000,25,10,12,10
41.604431479,11,10,1000000,25,10,12,10
90.233607053,11,10,1000000,25,10,13,10
57.459006812,11,10,1000000,25,10,13,10
45.075658394,11,10,1000000,25,10,13,10
41.320425818,11,10,1000000,25,10,13,10
66.714938114,11,10,1000000,25,10,12,10
51.588858191,11,10,1000000,25,10,12,10
42.428533556,11,10,1000000,25,10,12,10
60.291231853,11,10,1000000,25,10,12,10
61.961627054,11,10,1000000,25,10,13,10
48.419761964,11,10,1000000,25,10,13,10
41.362967939,11,10,1000000,25,10,13,10
62.280140637,11,10,1000000,25,10,13,10
52.341599943,11,10,1000000,25,10,12,10
44.300982426,11,10,1000000,25,10,12,10
38.810514888,11,10,1000000,25,10,12,10
60.163555115,11,10,1000000,25,10,12,10
52.105556465,11,10,1000000,25,10,13,10
43.74641315,11,10,1000000,25,10,13,10
36.147976387,11,10,1000000,25,10,13,10
46.304765851,11,10,1000000,25,10,12,10
40.421261771,11,10,1000000,25,10,12,10
35.378921832,11,10,1000000,25,10,12,10
34.698223031,11,10,1000000,25,10,12,10
45.977560462,11,10,1000000,25,10,13,10
40.130824263,11,10,1000000,25,10,13,10
35.394380179,11,10,1000000,25,10,13,10
32.236009194,11,10,1000000,25,10,13,10
431.779235034,11,10,1000000,25,10,10,10
93.757136117,11,10,1000000,25,10,10,10
60.727107102,11,10,1000000,25,10,10,10
51.417890456,11,10,1000000,25,10,10,10
411.538728334,11,10,1000000,25,10,11,10
85.929163723,11,10,1000000,25,10,11,10
57.214705274,11,10,1000000,25,10,11,10
45.60654094,11,10,1000000,25,10,11,10
137.873768396,11,10,1000000,25,10,10,10
70.97523319,11,10,1000000,25,10,10,10
56.663466306,11,10,1000000,25,10,10,10
43.947302695,11,10,1000000,25,10,10,10
132.924482698,11,10,1000000,25,10,11,10
68.95542719,11,10,1000000,25,10,11,10
51.114684499,11,10,1000000,25,10,11,10
41.671102787,11,10,1000000,25,10,11,10
84.537691128,11,10,1000000,25,10,10,10
59.602173041,11,10,1000000,25,10,10,10
47.60857301,11,10,1000000,25,10,10,10
42.044073173,11,10,1000000,25,10,10,10
85.876252986,11,10,1000000,25,10,11,10
57.740634541,11,10,1000000,25,10,11,10
45.203261249,11,10,1000000,25,10,11,10
39.020782534,11,10,1000000,25,10,11,10
68.29843761,11,10,1000000,25,10,10,10
49.451344205,11,10,1000000,25,10,10,10
44.204945905,11,10,1000000,25,10,10,10
40.093304409,11,10,1000000,25,10,10,10
69.566280071,11,10,1000000,25,10,11,10
49.624050578,11,10,1000000,25,10,11,10
42.273970202,11,10,1000000,25,10,11,10
38.040925462,11,10,1000000,25,10,11,10
403.085255888,11,10,1000000,25,10,11,10
97.97649896,11,10,1000000,25,10,11,10
62.675926311,11,10,1000000,25,10,11,10
51.305819069,11,10,1000000,25,10,11,10
431.000352946,11,10,1000000,25,10,12,10
84.511451095,11,10,1000000,25,10,12,10
56.177251711,11,10,1000000,25,10,12,10
46.172397728,11,10,1000000,25,10,12,10
116.024692302,11,10,1000000,25,10,11,10
67.235314786,11,10,1000000,25,10,11,10
52.666664282,11,10,1000000,25,10,11,10
43.465871407,11,10,1000000,25,10,11,10
117.409916681,11,10,1000000,25,10,12,10
61.016079263,11,10,1000000,25,10,12,10
52.342639406,11,10,1000000,25,10,12,10
41.857692361,11,10,1000000,25,10,12,10
71.339762439,11,10,1000000,25,10,11,10
54.840839815,11,10,1000000,25,10,11,10
47.384940452,11,10,1000000,25,10,11,10
40.703377217,11,10,1000000,25,10,11,10
70.469224969,11,10,1000000,25,10,12,10
54.988007602,11,10,1000000,25,10,12,10
44.235323185,11,10,1000000,25,10,12,10
37.219610716,11,10,1000000,25,10,12,10
58.454027519,11,10,1000000,25,10,11,10
47.699582231,11,10,1000000,25,10,11,10
41.470686612,11,10,1000000,25,10,11,10
36.577673725,11,10,1000000,25,10,11,10
59.286710393,11,10,1000000,25,10,12,10
45.606700553,11,10,1000000,25,10,12,10
37.95106405,11,10,1000000,25,10,12,10
37.574328474,11,10,1000000,25,10,12,10
242.392100929,11,10,1000000,25,10,10,10
85.85870196,11,10,1000000,25,10,10,10
61.07358772,11,10,1000000,25,10,10,10
49.517115211,11,10,1000000,25,10,10,10
239.883883438,11,10,1000000,25,10,11,10
80.407730732,11,10,1000000,25,10,11,10
56.1480083,11,10,1000000,25,10,11,10
43.76026615,11,10,1000000,25,10,11,10
112.642048491,11,10,1000000,25,10,10,10
67.389727211,11,10,1000000,25,10,10,10
53.555065138,11,10,1000000,25,10,10,10
44.464862443,11,10,1000000,25,10,10,10
113.506184777,11,10,1000000,25,10,11,10
64.819371915,11,10,1000000,25,10,11,10
48.752906286,11,10,1000000,25,10,11,10
40.916872555,11,10,1000000,25,10,11,10
77.859826449,11,10,1000000,25,10,10,10
68.985823893,11,10,1000000,25,10,10,10
47.102829047,11,10,1000000,25,10,10,10
60.08696792,11,10,1000000,25,10,10,10
82.832858076,11,10,1000000,25,10,11,10
83.247517794,11,10,1000000,25,10,11,10
75.684973254,11,10,1000000,25,10,11,10
77.166613959,11,10,1000000,25,10,11,10
93.758657551,11,10,1000000,25,10,10,10
93.542551366,11,10,1000000,25,10,10,10
60.660442145,11,10,1000000,25,10,10,10
82.716141455,11,10,1000000,25,10,10,10
94.494888546,11,10,1000000,25,10,11,10
80.986963933,11,10,1000000,25,10,11,10
59.597392621,11,10,1000000,25,10,11,10
69.637526831,11,10,1000000,25,10,11,10
241.905311901,11,10,1000000,25,10,11,10
91.866589217,11,10,1000000,25,10,11,10
123.133355249,11,10,1000000,25,10,11,10
71.390041354,11,10,1000000,25,10,11,10
240.626967195,11,10,1000000,25,10,12,10
125.361134184,11,10,1000000,25,10,12,10
59.393895984,11,10,1000000,25,10,12,10
60.87772586,11,10,1000000,25,10,12,10
104.331555449,11,10,1000000,25,10,11,10
106.609476886,11,10,1000000,25,10,11,10
108.260535609,11,10,1000000,25,10,11,10
64.67588199,11,10,1000000,25,10,11,10
101.602753474,11,10,1000000,25,10,12,10
61.50323397,11,10,1000000,25,10,12,10
90.133170417,11,10,1000000,25,10,12,10
60.05456309,11,10,1000000,25,10,12,10
92.354706411,11,10,1000000,25,10,11,10
73.983849415,11,10,1000000,25,10,11,10
80.411271969,11,10,1000000,25,10,11,10
54.898926978,11,10,1000000,25,10,11,10
70.310275622,11,10,1000000,25,10,12,10
92.154460151,11,10,1000000,25,10,12,10
60.250197898,11,10,1000000,25,10,12,10
54.174431383,11,10,1000000,25,10,12,10
100.867717266,11,10,1000000,25,10,11,10
87.385627573,11,10,1000000,25,10,11,10
40.600653178,11,10,1000000,25,10,11,10
55.469515926,11,10,1000000,25,10,11,10
98.881034767,11,10,1000000,25,10,12,10
81.320191552,11,10,1000000,25,10,12,10
77.816440359,11,10,1000000,25,10,12,10
50.80309147,11,10,1000000,25,10,12,10
171.474868037,11,10,1000000,25,10,10,10
79.705682913,11,10,1000000,25,10,10,10
58.399360548,11,10,1000000,25,10,10,10
82.173803278,11,10,1000000,25,10,10,10
164.677926962,11,10,1000000,25,10,11,10
86.058310373,11,10,1000000,25,10,11,10
78.827314572,11,10,1000000,25,10,11,10
62.623568243,11,10,1000000,25,10,11,10
104.572434429,11,10,1000000,25,10,10,10
89.232521611,11,10,1000000,25,10,10,10
80.188301829,11,10,1000000,25,10,10,10
94.068612243,11,10,1000000,25,10,10,10
103.267013254,11,10,1000000,25,10,11,10
90.41191421,11,10,1000000,25,10,11,10
46.363439924,11,10,1000000,25,10,11,10
75.323569536,11,10,1000000,25,10,11,10
80.81179341,11,10,1000000,25,10,10,10
80.335563035,11,10,1000000,25,10,10,10
70.118337966,11,10,1000000,25,10,10,10
57.093808065,11,10,1000000,25,10,10,10
80.490103866,11,10,1000000,25,10,11,10
73.50448222200001,11,10,1000000,25,10,11,10
68.813693934,11,10,1000000,25,10,11,10
51.740529219,11,10,1000000,25,10,11,10
95.518425978,11,10,1000000,25,10,10,10
75.419708003,11,10,1000000,25,10,10,10
60.729051659,11,10,1000000,25,10,10,10
80.815206877,11,10,1000000,25,10,10,10
101.205945522,11,10,1000000,25,10,11,10
81.965165672,11,10,1000000,25,10,11,10
60.007422261,11,10,1000000,25,10,11,10
57.544191605,11,10,1000000,25,10,11,10
171.573000305,11,10,1000000,25,10,11,10
88.256657805,11,10,1000000,25,10,11,10
104.34358447,11,10,1000000,25,10,11,10
48.941332663,11,10,1000000,25,10,11,10
174.418745859,11,10,1000000,25,10,12,10
76.418407566,11,10,1000000,25,10,12,10
52.420693729,11,10,1000000,25,10,12,10
64.186811519,11,10,1000000,25,10,12,10
85.877512506,11,10,1000000,25,10,11,10
61.008711356,11,10,1000000,25,10,11,10
49.344005273,11,10,1000000,25,10,11,10
42.539367401,11,10,1000000,25,10,11,10
89.661373184,11,10,1000000,25,10,12,10
57.721575518,11,10,1000000,25,10,12,10
47.913190497,11,10,1000000,25,10,12,10
40.142400885,11,10,1000000,25,10,12,10
64.296272646,11,10,1000000,25,10,11,10
52.360384886,11,10,1000000,25,10,11,10
43.850124358,11,10,1000000,25,10,11,10
40.141290024,11,10,1000000,25,10,11,10
65.281674893,11,10,1000000,25,10,12,10
48.409821633,11,10,1000000,25,10,12,10
40.59754786,11,10,1000000,25,10,12,10
39.277008999,11,10,1000000,25,10,12,10
52.049553519,11,10,1000000,25,10,11,10
46.756110063,11,10,1000000,25,10,11,10
41.435948216,11,10,1000000,25,10,11,10
37.381135709,11,10,1000000,25,10,11,10
51.244174453,11,10,1000000,25,10,12,10
42.7763637,11,10,1000000,25,10,12,10
37.763219533,11,10,1000000,25,10,12,10
34.770626399,11,10,1000000,25,10,12,10
132.666207567,11,10,1000000,25,10,10,10
75.244564587,11,10,1000000,25,10,10,10
57.790199597,11,10,1000000,25,10,10,10
45.608171823,11,10,1000000,25,10,10,10
136.684897496,11,10,1000000,25,10,11,10
71.524705049,11,10,1000000,25,10,11,10
52.26929165,11,10,1000000,25,10,11,10
42.294925832,11,10,1000000,25,10,11,10
85.357882358,11,10,1000000,25,10,10,10
64.581743835,11,10,1000000,25,10,10,10
48.644621283,11,10,1000000,25,10,10,10
44.239278718,11,10,1000000,25,10,10,10
90.903896862,11,10,1000000,25,10,11,10
60.760158155,11,10,1000000,25,10,11,10
46.53000085,11,10,1000000,25,10,11,10
40.557535052,11,10,1000000,25,10,11,10
68.801814524,11,10,1000000,25,10,10,10
53.522275011,11,10,1000000,25,10,10,10
45.006354802,11,10,1000000,25,10,10,10
40.139923809,11,10,1000000,25,10,10,10
68.184873813,11,10,1000000,25,10,11,10
51.141534215,11,10,1000000,25,10,11,10
42.23923676,11,10,1000000,25,10,11,10
39.085063552,11,10,1000000,25,10,11,10
58.070614217,11,10,1000000,25,10,10,10
48.976698344,11,10,1000000,25,10,10,10
42.028381916,11,10,1000000,25,10,10,10
38.752295257,11,10,1000000,25,10,10,10
56.128407003,11,10,1000000,25,10,11,10
46.962684879,11,10,1000000,25,10,11,10
41.715968476,11,10,1000000,25,10,11,10
37.393956221,11,10,1000000,25,10,11,10
133.582838486,11,10,1000000,25,10,11,10
75.16838929,11,10,1000000,25,10,11,10
58.245597675,11,10,1000000,25,10,11,10
46.180447962,11,10,1000000,25,10,11,10
131.489833644,11,10,1000000,25,10,12,10
68.891831684,11,10,1000000,25,10,12,10
51.317608544,11,10,1000000,25,10,12,10
43.161344276,11,10,1000000,25,10,12,10
82.805827963,11,10,1000000,25,10,11,10
59.340785382,11,10,1000000,25,10,11,10
46.537205987,11,10,1000000,25,10,11,10
42.07851751,11,10,1000000,25,10,11,10
83.151311039,11,10,1000000,25,10,12,10
65.171078546,11,10,1000000,25,10,12,10
46.949806379,11,10,1000000,25,10,12,10
38.942224067,11,10,1000000,25,10,12,10
63.378096151,11,10,1000000,25,10,11,10
50.136918796,11,10,1000000,25,10,11,10
44.496547256,11,10,1000000,25,10,11,10
40.369695204,11,10,1000000,25,10,11,10
62.299686968,11,10,1000000,25,10,12,10
47.730768633,11,10,1000000,25,10,12,10
42.445442505,11,10,1000000,25,10,12,10
36.965851983,11,10,1000000,25,10,12,10
51.444420785,11,10,1000000,25,10,11,10
42.402969394,11,10,1000000,25,10,11,10
39.461433918,11,10,1000000,25,10,11,10
74.633079764,11,10,1000000,25,10,11,10
51.383196771,11,10,1000000,25,10,12,10
84.278624106,11,10,1000000,25,10,12,10
61.646472756,11,10,1000000,25,10,12,10
61.694205979,11,10,1000000,25,10,12,10
413.314452842,11,10,1000000,25,10,11,10
103.496366858,11,10,1000000,25,10,11,10
62.87751913,11,10,1000000,25,10,11,10
65.748834384,11,10,1000000,25,10,11,10
403.201381295,11,10,1000000,25,10,12,10
86.080596215,11,10,1000000,25,10,12,10
61.535199654,11,10,1000000,25,10,12,10
95.053003453,11,10,1000000,25,10,12,10
130.178064343,11,10,1000000,25,10,11,10
72.385282372,11,10,1000000,25,10,11,10
59.472923315,11,10,1000000,25,10,11,10
65.539945636,11,10,1000000,25,10,11,10
126.823243053,11,10,1000000,25,10,12,10
68.650990748,11,10,1000000,25,10,12,10
66.974520594,11,10,1000000,25,10,12,10
86.557969717,11,10,1000000,25,10,12,10
85.055673579,11,10,1000000,25,10,11,10
79.464570639,11,10,1000000,25,10,11,10
91.456437302,11,10,1000000,25,10,11,10
86.372373138,11,10,1000000,25,10,11,10
84.84034893,11,10,1000000,25,10,12,10
58.609505978,11,10,1000000,25,10,12,10
45.810967634,11,10,1000000,25,10,12,10
38.545678179,11,10,1000000,25,10,12,10
68.382330935,11,10,1000000,25,10,11,10
52.197744238,11,10,1000000,25,10,11,10
43.79512814,11,10,1000000,25,10,11,10
40.109047637,11,10,1000000,25,10,11,10
66.079099651,11,10,1000000,25,10,12,10
49.812127003,11,10,1000000,25,10,12,10
39.674646391,11,10,1000000,25,10,12,10
36.847003136,11,10,1000000,25,10,12,10
469.218769921,11,10,1000000,25,10,12,10
96.993252345,11,10,1000000,25,10,12,10
61.265930427,11,10,1000000,25,10,12,10
51.432694983,11,10,1000000,25,10,12,10
413.214675901,11,10,1000000,25,10,13,10
90.184738965,11,10,1000000,25,10,13,10
55.860243992,11,10,1000000,25,10,13,10
46.355508139,11,10,1000000,25,10,13,10
108.112774211,11,10,1000000,25,10,12,10
67.145219303,11,10,1000000,25,10,12,10
54.293676283,11,10,1000000,25,10,12,10
43.096418778,11,10,1000000,25,10,12,10
114.860667476,11,10,1000000,25,10,13,10
61.069683764,11,10,1000000,25,10,13,10
51.241828806,11,10,1000000,25,10,13,10
42.852824908,11,10,1000000,25,10,13,10
73.655990583,11,10,1000000,25,10,12,10
63.847447433,11,10,1000000,25,10,12,10
46.426892699,11,10,1000000,25,10,12,10
40.004135558,11,10,1000000,25,10,12,10
75.552751774,11,10,1000000,25,10,13,10
53.715957433,11,10,1000000,25,10,13,10
44.468222086,11,10,1000000,25,10,13,10
65.1528248,11,10,1000000,25,10,13,10
59.232772393,11,10,1000000,25,10,12,10
45.849492954,11,10,1000000,25,10,12,10
69.233921694,11,10,1000000,25,10,12,10
58.300949976,11,10,1000000,25,10,13,10
46.831258225,11,10,1000000,25,10,13,10
40.259708522,11,10,1000000,25,10,13,10
162.061025505,11,10,1000000,25,10,12,10
40.846393156,11,10,1000000,25,10,13,10
50.745162978,11,10,1000000,25,10,13,10
45.112021176,11,10,1000000,25,10,13,10
36.451474067,11,10,1000000,25,10,13,10
39.884716376,11,10,1000000,25,10,12,10
41.668849407,11,10,1000000,25,10,13,10
40.4189894,11,10,1000000,25,10,11,10
62.697213853,11,10,1000000,25,10,12,10
171.11522,11,10,1000000,25,10,11,10
79.41392219,11,10,1000000,25,10,11,10
72.063995592,11,10,1000000,25,10,12,10
74.515316577,11,10,1000000,25,10,12,10
39.272272574,11,10,1000000,25,10,12,10
42.643904075,11,10,1000000,25,10,11,10
58.695408539,11,10,1000000,25,10,12,10
45.895466187,11,10,1000000,25,10,12,10
65.73243716,11,10,1000000,25,10,12,10
52.724616369,11,10,1000000,25,10,12,10
35.546768639,11,10,1000000,25,10,11,10
43.091175332,11,10,1000000,25,10,13,10
72.802563974,11,10,1000000,25,10,10,10
38.537499498,11,10,1000000,25,10,10,10
70.220992986,11,10,1000000,25,10,12,10
51.611778249,11,10,1000000,25,10,12,10
42.786903144,11,10,1000000,25,10,13,10
40.244505282,11,10,1000000,25,10,12,10
49.990714145,11,10,1000000,25,10,11,10
66.967230454,11,10,1000000,25,10,11,10
38.81968535,11,10,1000000,25,10,11,10
49.34179986,11,10,1000000,25,10,12,10
43.646939916,11,10,1000000,25,10,10,11
418.239935475,11,10,1000000,25,10,10,11
39.311013366,11,10,1000000,25,10,12,11
104.108256705,11,10,1000000,25,10,11,11
60.112946012,11,10,1000000,25,10,12,11
36.420794573,11,10,1000000,25,10,12,11
55.232295077,11,10,1000000,25,10,13,11
75.509693692,11,10,1000000,25,10,12,11
53.36116293,11,10,1000000,25,10,13,11
38.840600178,11,10,1000000,25,10,12,11
39.872871441,11,10,1000000,25,10,13,11
427.740788983,11,10,1000000,25,10,10,11
54.044563965,11,10,1000000,25,10,11,11
41.403551176,11,10,1000000,25,10,10,11
39.950534517,11,10,1000000,25,10,11,11
36.850584337,11,10,1000000,25,10,11,11
41.033168043,11,10,1000000,25,10,11,11
243.263392358,11,10,1000000,25,10,12,11
165.23331816,11,10,1000000,25,10,11,11
51.614620653,11,10,1000000,25,10,10,11
47.272720993,11,10,1000000,25,10,12,11
44.036009167,11,10,1000000,25,10,10,11
38.209919811,11,10,1000000,25,10,11,11
94.579423345,11,10,1000000,25,10,12,11
63.65834205,11,10,1000000,25,10,11,11
37.948245787,11,10,1000000,25,10,12,11
39.993279845,11,10,1000000,25,10,12,11
38.058340149,11,10,1000000,25,10,12,11
44.51074264,11,10,1000000,25,10,11,11
109.881940131,11,10,1000000,25,10,10,11
49.200018756,11,10,1000000,25,10,11,11
45.358000028,11,10,1000000,25,10,11,11
39.572775185,11,10,1000000,25,10,12,11
59.736286379,11,10,1000000,25,10,12,11
42.361072403,11,10,1000000,25,10,12,11
51.067092223,11,10,1000000,25,10,12,11
38.363510417,11,10,1000000,25,10,11,11
75.879307184,11,10,1000000,25,10,12,11
51.700898705,11,10,1000000,25,10,11,11
44.492191927,11,10,1000000,25,10,11,11
48.403920073,11,10,1000000,25,10,11,11
39.83611668,11,10,1000000,25,10,12,11
54.334553572,11,10,1000000,25,10,11,11
36.980895357,11,10,1000000,25,10,12,11
41.354054064,11,10,1000000,25,10,12,11
39.259840493,11,10,1000000,25,10,11,11
55.614058724,11,10,1000000,25,10,12,11
43.460859336,2,1,2000000,25,1,10,10
30.397677061,2,1,2000000,25,1,10,10
30.236931456,2,1,2000000,25,1,10,10
36.877130344,2,1,2000000,25,1,11,10
31.057732316,2,1,2000000,25,1,11,10
26.221726417,2,1,2000000,25,1,11,10
